dataset,relative_path,video_sha256,status,error,replay_selected,replay_status,replay_video,link2_status,link2_error,link2_depth_strategy,link2_depth_valid_frame_count,link2_depth_interpolated_frame_count,link2_depth_interpolated_frame_fraction,link2_depth_total_frame_count,link2_pdi_score,link2_grade,link2_scale_component,link2_trajectory_component,link2_rigidity_component,link2_vanishing_point_component,link2_sam3_tracked_fraction,link3_status,link3_error,link3_depth_strategy,link3_depth_valid_frame_count,link3_depth_interpolated_frame_count,link3_depth_interpolated_frame_fraction,link3_depth_total_frame_count,link3_pdi_score,link3_grade,link3_scale_component,link3_trajectory_component,link3_rigidity_component,link3_vanishing_point_component,link3_sam3_tracked_fraction,link4_status,link4_error,link4_depth_strategy,link4_depth_valid_frame_count,link4_depth_interpolated_frame_count,link4_depth_interpolated_frame_fraction,link4_depth_total_frame_count,link4_pdi_score,link4_grade,link4_scale_component,link4_trajectory_component,link4_rigidity_component,link4_vanishing_point_component,link4_sam3_tracked_fraction,link5_status,link5_error,link5_depth_strategy,link5_depth_valid_frame_count,link5_depth_interpolated_frame_count,link5_depth_interpolated_frame_fraction,link5_depth_total_frame_count,link5_pdi_score,link5_grade,link5_scale_component,link5_trajectory_component,link5_rigidity_component,link5_vanishing_point_component,link5_sam3_tracked_fraction,link6_status,link6_error,link6_depth_strategy,link6_depth_valid_frame_count,link6_depth_interpolated_frame_count,link6_depth_interpolated_frame_fraction,link6_depth_total_frame_count,link6_pdi_score,link6_grade,link6_scale_component,link6_trajectory_component,link6_rigidity_component,link6_vanishing_point_component,link6_sam3_tracked_fraction,link7_status,link7_error,link7_depth_strategy,link7_depth_valid_frame_count,link7_depth_interpolated_frame_count,link7_depth_interpolated_frame_fraction,link7_depth_total_frame_count,link7_pdi_score,link7_grade,link7_scale_component,link7_trajectory_component,link7_rigidity_component,link7_vanishing_point_component,link7_sam3_tracked_fraction,geometry_seconds,query_preparation_seconds,tracker_load_seconds,exact_group_model_seconds,exact_group_total_tracking_seconds,peak_gpu_memory_bytes,total_seconds
LVP_ROBOWM,videos/0040.mp4,aa7b7d51a580c72618fc7aa28fa51e5e738952861303496c5e8e6342a211398f,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.119,B (Minor Jitter) - slight geometric jitter,0.0742,0.2204,0.0057,0.2245,1.0,complete,,interpolation_fallback,46,3,0.061224489795918366,49,1.9582,F (Geometric Failure) - geometric coherence breaks down,4.6322,0.2601,0.0064,0.0,0.9387755102040817,complete,,interpolation_fallback,46,3,0.061224489795918366,49,1.9465,F (Geometric Failure) - geometric coherence breaks down,4.5644,0.2584,0.0866,0.0,0.9387755102040817,complete,,direct,49,0,0.0,49,0.1936,B (Minor Jitter) - slight geometric jitter,0.3537,0.1206,0.0194,0.0,1.0,complete,,direct,49,0,0.0,49,0.1129,B (Minor Jitter) - slight geometric jitter,0.1365,0.1302,0.0309,0.0,1.0,complete,,direct,49,0,0.0,49,0.1425,B (Minor Jitter) - slight geometric jitter,0.2087,0.1445,0.0063,0.0,1.0,192.325670098071,1.308199614053592,1.0108382230391726,2.056537162978202,2.0689498060382903,3063880704,200.18803439906333
LVP_ROBOWM,videos/0041.mp4,c26168f2af53bd3fc5aeb0433d6f35653f1735bc56de7bbeae6c562e501fbed2,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0706,A (Physical Realism) - physically consistent and tight,0.0186,0.1499,0.0158,0.0,1.0,complete,,direct,49,0,0.0,49,0.1498,B (Minor Jitter) - slight geometric jitter,0.0706,0.2971,0.0133,0.0,1.0,complete,,direct,49,0,0.0,49,0.383,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6509,0.2255,0.162,0.0,1.0,complete,,direct,49,0,0.0,49,0.1921,B (Minor Jitter) - slight geometric jitter,0.2522,0.2224,0.0115,0.0,1.0,complete,,direct,49,0,0.0,49,0.1093,B (Minor Jitter) - slight geometric jitter,0.0656,0.1954,0.0246,0.5094,1.0,complete,,direct,49,0,0.0,49,0.1325,B (Minor Jitter) - slight geometric jitter,0.0532,0.273,0.0102,0.0679,1.0,198.91826180100907,1.3671180349774659,0.9430746119469404,2.268058022018522,2.279957524035126,3063880704,206.63584406895097
LVP_ROBOWM,videos/0042.mp4,c7ee8baa300dbf7fe83d025bb419886fda678555b129e85ff62c7f571462642e,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.078,A (Physical Realism) - physically consistent and tight,0.0126,0.1785,0.008,0.0824,1.0,complete,,direct,49,0,0.0,49,0.1294,B (Minor Jitter) - slight geometric jitter,0.1266,0.1933,0.0072,0.2991,1.0,complete,,direct,49,0,0.0,49,0.1968,B (Minor Jitter) - slight geometric jitter,0.3184,0.1659,0.0156,0.4328,1.0,complete,,direct,49,0,0.0,49,0.3127,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6172,0.1574,0.014,0.0118,1.0,complete,,direct,49,0,0.0,49,0.6265,F (Geometric Failure) - geometric coherence breaks down,1.2817,0.2787,0.012,0.6959,1.0,complete,,interpolation_fallback,40,9,0.1836734693877551,49,3.3044,F (Geometric Failure) - geometric coherence breaks down,7.8509,0.3242,0.1718,0.0659,0.8163265306122449,193.3008143020561,1.181193046970293,0.8691334739560261,1.8299591300310567,1.843385691056028,3063880704,200.39411374705378
LVP_ROBOWM,videos/0043.mp4,72ca0a39531883b9cfb6e7df440cfdce656407c61603609600634ac66fbbe05d,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0947,A (Physical Realism) - physically consistent and tight,0.0746,0.1562,0.0118,0.0348,1.0,complete,,direct,49,0,0.0,49,0.1119,B (Minor Jitter) - slight geometric jitter,0.1245,0.15,0.0106,0.1778,1.0,complete,,direct,49,0,0.0,49,0.4935,C (Obvious Distortion) - obvious perspective illusion or foot sliding,1.0432,0.1524,0.0762,0.1174,1.0,complete,,direct,49,0,0.0,49,0.167,B (Minor Jitter) - slight geometric jitter,0.2395,0.1711,0.0137,0.5649,1.0,complete,,direct,49,0,0.0,49,0.0878,A (Physical Realism) - physically consistent and tight,0.0981,0.116,0.0107,0.3952,1.0,complete,,direct,49,0,0.0,49,0.107,B (Minor Jitter) - slight geometric jitter,0.035,0.2238,0.0173,0.2879,1.0,197.58806220593397,1.1637379790190607,0.8007269660010934,2.3790003049653023,2.38976178097073,3063880704,205.04402361309621
LVP_ROBOWM,videos/0044.mp4,a34f293436ed53b5480d588d919d0849f16b1ce8a067c501eeb6e48b9f15d41e,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0891,A (Physical Realism) - physically consistent and tight,0.0177,0.1995,0.0112,0.0,1.0,complete,,direct,49,0,0.0,49,0.1796,B (Minor Jitter) - slight geometric jitter,0.2913,0.1523,0.0111,0.0654,1.0,complete,,interpolation_fallback,44,5,0.10204081632653061,49,2.5512,F (Geometric Failure) - geometric coherence breaks down,6.1153,0.2565,0.0122,0.0257,0.8979591836734694,complete,,direct,49,0,0.0,49,0.2002,B (Minor Jitter) - slight geometric jitter,0.1514,0.3352,0.0279,0.0721,1.0,complete,,direct,49,0,0.0,49,0.1321,B (Minor Jitter) - slight geometric jitter,0.0403,0.2823,0.0151,0.0184,1.0,complete,,direct,49,0,0.0,49,0.1556,B (Minor Jitter) - slight geometric jitter,0.0994,0.2788,0.0219,0.5358,1.0,198.31759821402375,1.37345313699916,0.873117377050221,1.7917685779975727,1.803809441975318,3063880704,205.58835578802973
LVP_ROBOWM,videos/0045.mp4,3bff6d9a6d3be492a6f0742917b19ba0d1bc766e724103f14e38c93ac1f11366,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1204,B (Minor Jitter) - slight geometric jitter,0.1091,0.1889,0.0059,0.0024,1.0,complete,,direct,49,0,0.0,49,0.2124,B (Minor Jitter) - slight geometric jitter,0.0956,0.433,0.0046,0.0031,1.0,complete,,direct,49,0,0.0,49,0.4518,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.8066,0.3079,0.03,0.009,1.0,complete,,direct,49,0,0.0,49,0.1977,B (Minor Jitter) - slight geometric jitter,0.2252,0.2624,0.0132,0.0798,1.0,complete,,direct,49,0,0.0,49,0.1923,B (Minor Jitter) - slight geometric jitter,0.1283,0.3421,0.0208,0.018,1.0,complete,,direct,49,0,0.0,49,0.2212,B (Minor Jitter) - slight geometric jitter,0.1876,0.3565,0.0182,0.0591,1.0,201.89609565702267,1.1972357040503994,0.8902198299765587,2.152859622030519,2.161389795015566,3063880704,209.3410895660054
LVP_ROBOWM,videos/0046.mp4,a78c869a3690e958ee6cca966f35ad40cfc5e26982d89644d749ce2b7cdde270,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1332,B (Minor Jitter) - slight geometric jitter,0.1036,0.2193,0.0201,0.1012,1.0,complete,,direct,49,0,0.0,49,0.1984,B (Minor Jitter) - slight geometric jitter,0.2804,0.2073,0.0166,0.8485,1.0,complete,,interpolation_fallback,47,2,0.04081632653061224,49,1.568,F (Geometric Failure) - geometric coherence breaks down,3.6531,0.2271,0.0794,0.4084,0.9591836734693877,complete,,direct,49,0,0.0,49,0.164,B (Minor Jitter) - slight geometric jitter,0.1876,0.2153,0.0142,0.4304,1.0,complete,,direct,49,0,0.0,49,0.1129,B (Minor Jitter) - slight geometric jitter,0.0874,0.1645,0.0607,0.308,1.0,complete,,direct,49,0,0.0,49,0.1503,B (Minor Jitter) - slight geometric jitter,0.1539,0.2094,0.0247,0.2904,1.0,194.05010078998748,1.168269363930449,0.8461258520837873,1.8035214900737628,1.8155139919836074,3063880704,201.0789278789889
LVP_ROBOWM,videos/0047.mp4,9d9276b79cf00f458c23ae231448c092b58faba8807daca985aeb8aabe360922,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1219,B (Minor Jitter) - slight geometric jitter,0.0103,0.2848,0.0191,0.009,1.0,complete,,direct,49,0,0.0,49,0.2203,B (Minor Jitter) - slight geometric jitter,0.2921,0.2532,0.0109,0.052,1.0,complete,,direct,49,0,0.0,49,0.1901,B (Minor Jitter) - slight geometric jitter,0.2518,0.2073,0.0323,0.1759,1.0,complete,,direct,49,0,0.0,49,0.252,B (Minor Jitter) - slight geometric jitter,0.3121,0.3035,0.0289,0.2252,1.0,complete,,direct,49,0,0.0,49,0.2051,B (Minor Jitter) - slight geometric jitter,0.166,0.3171,0.0591,0.0,1.0,complete,,direct,49,0,0.0,49,0.1694,B (Minor Jitter) - slight geometric jitter,0.0618,0.3502,0.0233,0.9999,1.0,191.9664080479415,1.1564656019909307,0.8402535830391571,1.6375426759477705,1.6495654359459877,3063880704,198.85068835888524
LVP_ROBOWM,videos/0048.mp4,25388f365bfa56974bb90e52e93ab8cd9a54ace3f825fb7283b533f3f5f4942d,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0048-25388f365bfa/sam3.log,False,not_selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0049.mp4,66ae52937335f480540a0e094b7bbccd78cc06595a0f95a966a2d82873a5d1b9,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.106,B (Minor Jitter) - slight geometric jitter,0.1178,0.1414,0.0117,0.0006,1.0,failed,only 4/49 frames have valid target depths; need at least 40,unavailable,4,0,0.0,49,,,,,,,,failed,only 22/49 frames have valid target depths; need at least 40,unavailable,22,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.3693,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.7727,0.1328,0.0354,0.1011,1.0,complete,,direct,49,0,0.0,49,0.1565,B (Minor Jitter) - slight geometric jitter,0.1454,0.2267,0.038,0.0909,1.0,complete,,direct,49,0,0.0,49,0.253,B (Minor Jitter) - slight geometric jitter,0.3847,0.1829,0.1297,0.2114,1.0,193.74401239398867,1.3515538030769676,0.8220822080038488,1.7845923800487071,1.7986009090673178,3063880704,200.3769529350102
LVP_ROBOWM,videos/0050.mp4,e26529e425373cc8b30bc7c5fb26c5941644d4e6c732e999d2f1f596fef66a84,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0050-e26529e42537/sam3.log,False,not_selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0051.mp4,915821b19156c63520ac4654cd3c298026dbcb732aaaa09618f01f05e4ce322c,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1399,B (Minor Jitter) - slight geometric jitter,0.1675,0.1755,0.0136,0.4777,1.0,complete,,interpolation_fallback,48,1,0.02040816326530612,49,1.2259,F (Geometric Failure) - geometric coherence breaks down,2.7494,0.3106,0.0097,0.7423,0.9795918367346939,complete,,interpolation_fallback,44,5,0.10204081632653061,49,2.4087,F (Geometric Failure) - geometric coherence breaks down,5.8139,0.1765,0.0625,0.7928,0.8979591836734694,complete,,direct,49,0,0.0,49,0.3165,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5548,0.2286,0.0155,0.0019,1.0,complete,,direct,49,0,0.0,49,0.2207,B (Minor Jitter) - slight geometric jitter,0.2231,0.3244,0.0084,0.9767,1.0,complete,,direct,49,0,0.0,49,0.2689,B (Minor Jitter) - slight geometric jitter,0.3998,0.2542,0.0367,0.9905,1.0,192.61045096698217,1.3467579879797995,0.8836479700403288,1.7721093179425225,1.7827894039219245,3063880704,199.92728629009798
LVP_ROBOWM,videos/0052.mp4,99481b583a9f05209302e53c13225adcda9644ea515d1884c4f98df0f7b4f2e9,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0052-99481b583a9f/sam3.log,False,not_selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0053.mp4,57261219b6552329b64786e128b1c70769de375d66436fa301ae3a1a28d096d0,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0785,A (Physical Realism) - physically consistent and tight,0.0409,0.148,0.0149,0.0156,1.0,complete,,interpolation_fallback,44,5,0.10204081632653061,49,2.5634,F (Geometric Failure) - geometric coherence breaks down,5.9824,0.3282,0.1957,0.137,0.8979591836734694,failed,only 8/49 frames have valid target depths; need at least 40,unavailable,8,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.3366,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6885,0.1352,0.0354,0.3272,1.0,complete,,direct,49,0,0.0,49,0.116,B (Minor Jitter) - slight geometric jitter,0.0928,0.1458,0.103,0.1018,1.0,complete,,direct,49,0,0.0,49,0.1889,B (Minor Jitter) - slight geometric jitter,0.2032,0.1956,0.1469,0.2125,1.0,198.16223944397643,1.3781984170200303,1.012999780010432,4.2988780830055475,4.315066591021605,3063880704,208.02482697495725
LVP_ROBOWM,videos/0054.mp4,814b8c47f033934c37d8b8850e36e780415dc5d377245987de5727070ef8ff62,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.074,A (Physical Realism) - physically consistent and tight,0.0373,0.1406,0.0145,0.001,1.0,complete,,direct,49,0,0.0,49,0.1798,B (Minor Jitter) - slight geometric jitter,0.2727,0.1682,0.017,0.1135,1.0,complete,,direct,49,0,0.0,49,0.1323,B (Minor Jitter) - slight geometric jitter,0.1652,0.1631,0.0047,0.1016,1.0,complete,,direct,49,0,0.0,49,0.3079,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6433,0.1202,0.0128,0.5666,1.0,complete,,direct,49,0,0.0,49,0.2137,B (Minor Jitter) - slight geometric jitter,0.3498,0.159,0.0512,0.0,1.0,complete,,direct,49,0,0.0,49,0.2136,B (Minor Jitter) - slight geometric jitter,0.2621,0.2573,0.0291,0.2831,1.0,197.3624081290327,1.4090249489527196,0.8883030139841139,1.6111246079672128,1.623978297924623,3063880704,204.48474834102672
LVP_ROBOWM,videos/0055.mp4,f6a58d67d7553c4d7699af447128b5d8fa90de812a4e6c02360c157e820d9cde,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1199,B (Minor Jitter) - slight geometric jitter,0.0647,0.2294,0.0112,0.0209,1.0,failed,only 34/49 frames have valid target depths; need at least 40,unavailable,34,0,0.0,49,,,,,,,,failed,only 22/49 frames have valid target depths; need at least 40,unavailable,22,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.2928,B (Minor Jitter) - slight geometric jitter,0.5416,0.1769,0.027,0.0014,1.0,complete,,direct,49,0,0.0,49,0.1176,B (Minor Jitter) - slight geometric jitter,0.0825,0.1382,0.1465,0.4102,1.0,complete,,direct,49,0,0.0,49,0.1627,B (Minor Jitter) - slight geometric jitter,0.2001,0.1929,0.0275,0.3161,1.0,200.3929790420225,1.3521674779476598,0.8868342210771516,1.8119750729529187,1.8246212010271847,3063880704,207.12330975104123
LVP_ROBOWM,videos/0056.mp4,8e7bcdcdacd48a8258a7e7c58b27de2f99f18a5d5d74753a39ce205677509c19,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0056-8e7bcdcdacd4/sam3.log,False,not_selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0057.mp4,1762b32092988b6fda11abfb7e891c050b9f179caa14a3396adad7315fe8486b,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1098,B (Minor Jitter) - slight geometric jitter,0.0729,0.1962,0.0107,0.1336,1.0,complete,,direct,49,0,0.0,49,0.2335,B (Minor Jitter) - slight geometric jitter,0.3252,0.2539,0.009,0.3327,1.0,complete,,direct,49,0,0.0,49,0.3061,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5714,0.186,0.0159,0.3046,1.0,complete,,direct,49,0,0.0,49,0.3767,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.6223,0.3135,0.0119,0.0111,1.0,complete,,direct,49,0,0.0,49,0.2112,B (Minor Jitter) - slight geometric jitter,0.3011,0.2238,0.0064,0.0119,1.0,complete,,direct,49,0,0.0,49,0.4803,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.9462,0.2375,0.0341,0.8571,1.0,208.68169236101676,1.4196859650546685,1.0262115540681407,1.7703315460821614,1.790243327151984,3063880704,216.18216468708124
LVP_ROBOWM,videos/0058.mp4,8d228ad810acf81d96c2b6f5272c4162b258873c94fd07130bf9a0f550c00430,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.069,A (Physical Realism) - physically consistent and tight,0.0337,0.132,0.0135,0.0802,1.0,complete,,direct,49,0,0.0,49,0.1413,B (Minor Jitter) - slight geometric jitter,0.1454,0.1965,0.0226,0.8623,1.0,failed,only 23/49 frames have valid target depths; need at least 40,unavailable,23,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.1318,B (Minor Jitter) - slight geometric jitter,0.1629,0.1616,0.01,0.3639,1.0,complete,,direct,49,0,0.0,49,0.1124,B (Minor Jitter) - slight geometric jitter,0.0506,0.2148,0.0314,0.3384,1.0,complete,,direct,49,0,0.0,49,0.1693,B (Minor Jitter) - slight geometric jitter,0.1742,0.2268,0.0445,0.4158,1.0,197.82065424101893,1.1861631650244817,0.858362948987633,1.792430741013959,1.8043268910842016,3063880704,204.57884736801498
LVP_ROBOWM,videos/0059.mp4,01bf696893247c32e34efd730ba8fc1e7f69eb679377167c1a4b8aa88cb8434f,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.098,A (Physical Realism) - physically consistent and tight,0.014,0.2173,0.0276,0.0053,1.0,complete,,direct,49,0,0.0,49,0.2397,B (Minor Jitter) - slight geometric jitter,0.3022,0.2859,0.0225,0.4508,1.0,complete,,direct,49,0,0.0,49,0.1858,B (Minor Jitter) - slight geometric jitter,0.1625,0.2474,0.1093,0.1641,1.0,complete,,direct,49,0,0.0,49,0.1857,B (Minor Jitter) - slight geometric jitter,0.2481,0.2109,0.0103,0.3769,1.0,complete,,direct,49,0,0.0,49,0.201,B (Minor Jitter) - slight geometric jitter,0.2544,0.2019,0.0926,0.1574,1.0,complete,,direct,49,0,0.0,49,0.1457,B (Minor Jitter) - slight geometric jitter,0.1236,0.2278,0.0256,0.0,1.0,194.76924818009138,1.3492065269965678,0.9371319980127737,2.164611731073819,2.1781653680372983,3063880704,202.5071957219625
LVP_ROBOWM,videos/0060.mp4,814a47584e095768508a28bb046be988e65ce03eb98aaf7835d5bd581d57a6c2,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1593,B (Minor Jitter) - slight geometric jitter,0.1722,0.2204,0.0114,0.0287,1.0,failed,only 26/49 frames have valid target depths; need at least 40,unavailable,26,0,0.0,49,,,,,,,,failed,only 12/49 frames have valid target depths; need at least 40,unavailable,12,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.1883,B (Minor Jitter) - slight geometric jitter,0.3034,0.1614,0.0118,0.2058,1.0,complete,,direct,49,0,0.0,49,0.1095,B (Minor Jitter) - slight geometric jitter,0.0975,0.1308,0.0908,0.0064,1.0,complete,,direct,49,0,0.0,49,0.1722,B (Minor Jitter) - slight geometric jitter,0.1957,0.2165,0.0367,0.0085,1.0,203.51292504405137,1.424994101980701,1.30067557701841,1.944373867008835,1.9572385749779642,3063880704,210.8408121940447
LVP_ROBOWM,videos/0061.mp4,97cb861caec256ffcd91a4a06d2b9713ee3424c0c3fe5cab7bfc82b857b5b11e,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0988,A (Physical Realism) - physically consistent and tight,0.0181,0.2116,0.0348,0.0016,1.0,complete,,direct,49,0,0.0,49,0.2621,B (Minor Jitter) - slight geometric jitter,0.358,0.2897,0.0152,0.0603,1.0,complete,,direct,49,0,0.0,49,0.3388,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.624,0.2049,0.0364,0.0,1.0,complete,,direct,49,0,0.0,49,0.1736,B (Minor Jitter) - slight geometric jitter,0.1334,0.2482,0.1049,0.2321,1.0,complete,,direct,49,0,0.0,49,0.1116,B (Minor Jitter) - slight geometric jitter,0.0938,0.1746,0.0211,0.0,1.0,complete,,direct,49,0,0.0,49,0.2063,B (Minor Jitter) - slight geometric jitter,0.2747,0.2016,0.0787,0.8793,1.0,202.2790136890253,1.4069573909509927,0.8606806360185146,1.8222322860965505,1.8345775731140748,3063880704,209.6953968469752
LVP_ROBOWM,videos/0062.mp4,dc6ba4061be80a4fb3f878d6f14d4e276e7fde71f5d8ddb0839c341c05b5d1cc,failed,command failed with status 1; see /root/autodl-tmp/pdi/batches/exact-group-links2-7-balanced-v2/jobs/LVP_ROBOWM_videos_0062-dc6ba4061be8/sam3.log,False,not_selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVP_ROBOWM,videos/0063.mp4,57da9ce1011c68d8bc2c2fd64da7c9085ff0da58757667e6ab82f0d369e71710,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.0851,A (Physical Realism) - physically consistent and tight,0.0291,0.1766,0.0141,0.0301,1.0,complete,,direct,49,0,0.0,49,0.2936,B (Minor Jitter) - slight geometric jitter,0.2453,0.4838,0.0097,0.1864,1.0,failed,only 11/49 frames have valid target depths; need at least 40,unavailable,11,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.2393,B (Minor Jitter) - slight geometric jitter,0.339,0.251,0.0167,0.7415,1.0,complete,,direct,49,0,0.0,49,0.1237,B (Minor Jitter) - slight geometric jitter,0.1513,0.1453,0.0254,0.7911,1.0,complete,,direct,49,0,0.0,49,0.2925,B (Minor Jitter) - slight geometric jitter,0.4504,0.2601,0.0415,0.674,1.0,199.2975166379474,1.369725193013437,1.0820445789722726,4.0221257550874725,4.1184053680626675,3063880704,209.01877786102705
LVP_ROBOWM,videos/0064.mp4,4e335266659049fcbac7fbea30f9d3ca247664d9919934daa8507bb30fc02908,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.1572,B (Minor Jitter) - slight geometric jitter,0.1365,0.2451,0.0231,0.0545,1.0,complete,,direct,49,0,0.0,49,0.1411,B (Minor Jitter) - slight geometric jitter,0.1543,0.1978,0.0015,0.9848,1.0,failed,only 31/49 frames have valid target depths; need at least 40,unavailable,31,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.2811,B (Minor Jitter) - slight geometric jitter,0.3696,0.2952,0.0756,0.0,1.0,complete,,direct,49,0,0.0,49,0.2877,B (Minor Jitter) - slight geometric jitter,0.4396,0.2721,0.0152,0.0,1.0,complete,,direct,49,0,0.0,49,0.2122,B (Minor Jitter) - slight geometric jitter,0.133,0.3931,0.0085,0.0,1.0,202.62999496003613,1.3589159679831937,0.8440270830178633,1.6310649029910564,1.6445418799994513,3063880704,209.4347244630335
LVP_ROBOWM,videos/0065.mp4,ed842dbf85de2971574b4cba1813ba8c0675794112b3ae8355486fd7ec718bc8,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.2024,B (Minor Jitter) - slight geometric jitter,0.2213,0.2831,0.0029,0.0578,1.0,complete,,direct,49,0,0.0,49,0.3714,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.4637,0.4491,0.0315,0.0,1.0,complete,,direct,49,0,0.0,49,0.3167,C (Obvious Distortion) - obvious perspective illusion or foot sliding,0.5212,0.2505,0.0402,0.0,1.0,complete,,direct,49,0,0.0,49,0.1543,B (Minor Jitter) - slight geometric jitter,0.1536,0.2199,0.0243,0.8087,1.0,complete,,direct,49,0,0.0,49,0.1743,B (Minor Jitter) - slight geometric jitter,0.2421,0.1695,0.0482,0.0,1.0,complete,,direct,49,0,0.0,49,0.2677,B (Minor Jitter) - slight geometric jitter,0.3541,0.2848,0.061,0.0742,1.0,197.29628871101886,1.9143907090183347,0.8138429190730676,3.7653739920351654,3.779452295973897,3063880704,207.16924790793564
LVP_ROBOWM,videos/0066.mp4,bc77e9a7971a3ede7ede93c7022945f653a914f9966a6c4cec81d8f7779a68f7,complete,,False,not_selected,,complete,,direct,49,0,0.0,49,0.104,B (Minor Jitter) - slight geometric jitter,0.0841,0.1616,0.0287,0.0161,1.0,complete,,direct,49,0,0.0,49,0.2628,B (Minor Jitter) - slight geometric jitter,0.4187,0.2202,0.0362,0.095,1.0,failed,only 28/49 frames have valid target depths; need at least 40,unavailable,28,0,0.0,49,,,,,,,,complete,,direct,49,0,0.0,49,0.2217,B (Minor Jitter) - slight geometric jitter,0.3613,0.1788,0.0281,0.4049,1.0,complete,,direct,49,0,0.0,49,0.1264,B (Minor Jitter) - slight geometric jitter,0.0666,0.2217,0.0552,0.9366,1.0,complete,,direct,49,0,0.0,49,0.1834,B (Minor Jitter) - slight geometric jitter,0.2131,0.2202,0.0506,0.0,1.0,202.1076200370444,1.385547279031016,1.464169243001379,1.666739682899788,1.6788532508071512,3063880704,209.52020379097667
